unit,word_id,word,current_cefr,current_issue,proposed_definition,candidate_source,source_reference,cambridge_review_url,oxford_review_url,automated_flags,review_status,approved,review_notes
laboratory,extract,Extract,B1,placeholder definition,To extract by the process of distillation.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-00229706-v,https://dictionary.cambridge.org/dictionary/english/extract,https://www.oxfordlearnersdictionaries.com/definition/english/extract,word-count-7-target-10-24; headword-leakage,review-wording-and-level,,
laboratory,sterilize,Sterilize,B1,placeholder definition,To make free from bacteria.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-00062353-v,https://dictionary.cambridge.org/dictionary/english/sterilize,https://www.oxfordlearnersdictionaries.com/definition/english/sterilize,word-count-5-target-10-24,review-wording-and-level,,
laboratory,document,Document,B1,placeholder definition,A digital file containing written or visual information.,reviewed-wordpix,,https://dictionary.cambridge.org/dictionary/english/document,https://www.oxfordlearnersdictionaries.com/definition/english/document,word-count-8-target-10-24,review-reused-copy,,
laboratory,peer-review,Peer Review,B2,placeholder definition,A structured classroom exercise brings students together to read one another’s drafts and offer constructive feedback that improves the writing.,OpenGloss v2.3,https://huggingface.co/datasets/mjbommar/opengloss-v2.3-definitions?row=peer_review:noun:0,https://dictionary.cambridge.org/dictionary/english/peer-review,https://www.oxfordlearnersdictionaries.com/definition/english/peer-review,,review-sense-wording-and-level,,
cocktail-bar,bar-counter,Bar Counter,C1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/bar-counter,https://www.oxfordlearnersdictionaries.com/definition/english/bar-counter,missing-draft,needs-manual-definition,,
cocktail-bar,bar-stool,Bar Stool,C1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/bar-stool,https://www.oxfordlearnersdictionaries.com/definition/english/bar-stool,missing-draft,needs-manual-definition,,
cocktail-bar,back-bar,Back Bar,C1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/back-bar,https://www.oxfordlearnersdictionaries.com/definition/english/back-bar,missing-draft,needs-manual-definition,,
cocktail-bar,draft-taps,Draft Taps,C1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/draft-taps,https://www.oxfordlearnersdictionaries.com/definition/english/draft-taps,missing-draft,needs-manual-definition,,
cocktail-bar,bottle-display,Bottle Display,C1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/bottle-display,https://www.oxfordlearnersdictionaries.com/definition/english/bottle-display,missing-draft,needs-manual-definition,,
cocktail-bar,ice-well,Ice Well,C1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/ice-well,https://www.oxfordlearnersdictionaries.com/definition/english/ice-well,missing-draft,needs-manual-definition,,
cocktail-bar,speed-rail,Speed Rail,C1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/speed-rail,https://www.oxfordlearnersdictionaries.com/definition/english/speed-rail,missing-draft,needs-manual-definition,,
cocktail-bar,garnish-tray,Garnish Tray,C1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/garnish-tray,https://www.oxfordlearnersdictionaries.com/definition/english/garnish-tray,missing-draft,needs-manual-definition,,
cocktail-bar,bar-mat,Bar Mat,C1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/bar-mat,https://www.oxfordlearnersdictionaries.com/definition/english/bar-mat,missing-draft,needs-manual-definition,,
cocktail-bar,lounge-area,Lounge Area,C1,placeholder definition,An area in a building set aside for sitting and relaxing.,OpenGloss v2.3,https://huggingface.co/datasets/mjbommar/opengloss-v2.3-definitions?row=lounge_area:noun:0,https://dictionary.cambridge.org/dictionary/english/lounge-area,https://www.oxfordlearnersdictionaries.com/definition/english/lounge-area,,review-wording-and-level,,
cocktail-bar,cocktail-glass,Cocktail Glass,C1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/cocktail-glass,https://www.oxfordlearnersdictionaries.com/definition/english/cocktail-glass,missing-draft,needs-manual-definition,,
cocktail-bar,highball-glass,Highball Glass,C1,placeholder definition,"A tall drinking glass designed for serving mixed drinks, especially those combined with a larger amount of soda or other mixer.",OpenGloss v2.3,https://huggingface.co/datasets/mjbommar/opengloss-v2.3-definitions?row=highball_glass:noun:0,https://dictionary.cambridge.org/dictionary/english/highball-glass,https://www.oxfordlearnersdictionaries.com/definition/english/highball-glass,,review-wording-and-level,,
cocktail-bar,rocks-glass,Rocks Glass,C1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/rocks-glass,https://www.oxfordlearnersdictionaries.com/definition/english/rocks-glass,missing-draft,needs-manual-definition,,
cocktail-bar,shot-glass,Shot Glass,C1,placeholder definition,A small drinking glass made to hold one measure of whiskey.,OpenGloss v2.3,https://huggingface.co/datasets/mjbommar/opengloss-v2.3-definitions?row=shot_glass:noun:0,https://dictionary.cambridge.org/dictionary/english/shot-glass,https://www.oxfordlearnersdictionaries.com/definition/english/shot-glass,,review-wording-and-level,,
cocktail-bar,wine-glass,Wine Glass,C1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/wine-glass,https://www.oxfordlearnersdictionaries.com/definition/english/wine-glass,missing-draft,needs-manual-definition,,
cocktail-bar,champagne-flute,Champagne Flute,C1,placeholder definition,"A slender wineglass with a tall bowl, designed for serving champagne.",OpenGloss v2.3,https://huggingface.co/datasets/mjbommar/opengloss-v2.3-definitions?row=champagne_flute:noun:0,https://dictionary.cambridge.org/dictionary/english/champagne-flute,https://www.oxfordlearnersdictionaries.com/definition/english/champagne-flute,,review-wording-and-level,,
cocktail-bar,beer-mug,Beer Mug,C1,placeholder definition,A mug designed to hold and serve beer.,OpenGloss v2.3,https://huggingface.co/datasets/mjbommar/opengloss-v2.3-definitions?row=beer_mug:noun:0,https://dictionary.cambridge.org/dictionary/english/beer-mug,https://www.oxfordlearnersdictionaries.com/definition/english/beer-mug,word-count-8-target-10-24,review-wording-and-level,,
cocktail-bar,collins-glass,Collins Glass,C1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/collins-glass,https://www.oxfordlearnersdictionaries.com/definition/english/collins-glass,missing-draft,needs-manual-definition,,
cocktail-bar,coupe-glass,Coupe Glass,C1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/coupe-glass,https://www.oxfordlearnersdictionaries.com/definition/english/coupe-glass,missing-draft,needs-manual-definition,,
cocktail-bar,snifter,Snifter,B2,placeholder definition,A globular glass with a small top.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-04256992-n,https://dictionary.cambridge.org/dictionary/english/snifter,https://www.oxfordlearnersdictionaries.com/definition/english/snifter,word-count-7-target-10-24,review-wording-and-level,,
cocktail-bar,cocktail-shaker,Cocktail Shaker,C1,placeholder definition,A container with a tight lid used to combine cocktail ingredients by shaking.,OpenGloss v2.3,https://huggingface.co/datasets/mjbommar/opengloss-v2.3-definitions?row=cocktail_shaker:noun:0,https://dictionary.cambridge.org/dictionary/english/cocktail-shaker,https://www.oxfordlearnersdictionaries.com/definition/english/cocktail-shaker,,review-wording-and-level,,
cocktail-bar,jigger,Jigger,B2,placeholder definition,A small glass adequate to hold a single swallow of whiskey.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-04213292-n,https://dictionary.cambridge.org/dictionary/english/jigger,https://www.oxfordlearnersdictionaries.com/definition/english/jigger,,review-wording-and-level,,
cocktail-bar,muddler,Muddler,B2,placeholder definition,"A person who causes confusion by making mistakes or mixing up facts, plans, or procedures.",OpenGloss v2.3,https://huggingface.co/datasets/mjbommar/opengloss-v2.3-definitions?row=muddler:noun:0,https://dictionary.cambridge.org/dictionary/english/muddler,https://www.oxfordlearnersdictionaries.com/definition/english/muddler,,review-sense-wording-and-level,,
cocktail-bar,bar-spoon,Bar Spoon,C1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/bar-spoon,https://www.oxfordlearnersdictionaries.com/definition/english/bar-spoon,missing-draft,needs-manual-definition,,
cocktail-bar,strainer,Strainer,B2,placeholder definition,A filter to retain larger pieces while smaller pieces and liquids pass through.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-04339381-n,https://dictionary.cambridge.org/dictionary/english/strainer,https://www.oxfordlearnersdictionaries.com/definition/english/strainer,,review-wording-and-level,,
cocktail-bar,ice-tongs,Ice Tongs,C1,placeholder definition,A gripping tool designed to lift and carry large blocks of ice.,OpenGloss v2.3,https://huggingface.co/datasets/mjbommar/opengloss-v2.3-definitions?row=ice_tongs:noun:0,https://dictionary.cambridge.org/dictionary/english/ice-tongs,https://www.oxfordlearnersdictionaries.com/definition/english/ice-tongs,,review-wording-and-level,,
cocktail-bar,bottle-opener,Bottle Opener,C1,placeholder definition,A handheld tool designed to pry caps or pull corks from bottles.,OpenGloss v2.3,https://huggingface.co/datasets/mjbommar/opengloss-v2.3-definitions?row=bottle_opener:noun:0,https://dictionary.cambridge.org/dictionary/english/bottle-opener,https://www.oxfordlearnersdictionaries.com/definition/english/bottle-opener,,review-wording-and-level,,
cocktail-bar,citrus-press,Citrus Press,C1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/citrus-press,https://www.oxfordlearnersdictionaries.com/definition/english/citrus-press,missing-draft,needs-manual-definition,,
cocktail-bar,zester,Zester,B2,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/zester,https://www.oxfordlearnersdictionaries.com/definition/english/zester,missing-draft,needs-manual-definition,,
cocktail-bar,bartender,Bartender,B2,placeholder definition,An employee who mixes and serves alcoholic drinks at a bar.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-09860576-n,https://dictionary.cambridge.org/dictionary/english/bartender,https://www.oxfordlearnersdictionaries.com/definition/english/bartender,,review-wording-and-level,,
cocktail-bar,barback,Barback,B2,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/barback,https://www.oxfordlearnersdictionaries.com/definition/english/barback,missing-draft,needs-manual-definition,,
cocktail-bar,mixologist,Mixologist,C1,placeholder definition,An employee who mixes and serves alcoholic drinks at a bar.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-09860576-n,https://dictionary.cambridge.org/dictionary/english/mixologist,https://www.oxfordlearnersdictionaries.com/definition/english/mixologist,,review-wording-and-level,,
cocktail-bar,bouncer,Bouncer,B2,placeholder definition,A person whose duty is to throw troublemakers out of a bar or public meeting.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-09888415-n,https://dictionary.cambridge.org/dictionary/english/bouncer,https://www.oxfordlearnersdictionaries.com/definition/english/bouncer,,review-wording-and-level,,
cocktail-bar,host,Host,B2,placeholder definition,A person who acts as host at formal occasions (makes an introductory speech and introduces other speakers).,Open English WordNet 2024,https://en-word.net/view/synset/oewn-10318917-n,https://dictionary.cambridge.org/dictionary/english/host,https://www.oxfordlearnersdictionaries.com/definition/english/host,headword-leakage,review-wording-and-level,,
cocktail-bar,cocktail-waitress,Cocktail Waitress,C1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/cocktail-waitress,https://www.oxfordlearnersdictionaries.com/definition/english/cocktail-waitress,missing-draft,needs-manual-definition,,
cocktail-bar,manager,Manager,B2,placeholder definition,A person who controls resources and expenditures.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-10034684-n,https://dictionary.cambridge.org/dictionary/english/manager,https://www.oxfordlearnersdictionaries.com/definition/english/manager,word-count-7-target-10-24,review-wording-and-level,,
cocktail-bar,sommelier,Sommelier,B2,placeholder definition,A waiter who manages wine service in a hotel or restaurant.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-10643168-n,https://dictionary.cambridge.org/dictionary/english/sommelier,https://www.oxfordlearnersdictionaries.com/definition/english/sommelier,,review-wording-and-level,,
cocktail-bar,dj,DJ,B2,placeholder definition,A person who announces and plays popular recorded music.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-10036990-n,https://dictionary.cambridge.org/dictionary/english/dj,https://www.oxfordlearnersdictionaries.com/definition/english/dj,word-count-9-target-10-24,review-wording-and-level,,
cocktail-bar,promoter,Promoter,B2,placeholder definition,A person who is an active supporter and advocate.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-10501805-n,https://dictionary.cambridge.org/dictionary/english/promoter,https://www.oxfordlearnersdictionaries.com/definition/english/promoter,word-count-9-target-10-24,review-wording-and-level,,
coral-reef,clownfish,Clownfish,B1,placeholder definition,A small tropical saltwater fish that shelters among sea anemones and is a popular choice for home aquariums.,OpenGloss v2.3,https://huggingface.co/datasets/mjbommar/opengloss-v2.3-definitions?row=clownfish:noun:0,https://dictionary.cambridge.org/dictionary/english/clownfish,https://www.oxfordlearnersdictionaries.com/definition/english/clownfish,,review-wording-and-level,,
coral-reef,angelfish,Angelfish,B1,placeholder definition,Sharks with broad flat bodies and winglike pectoral fins but that swim the way sharks do.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-01498134-n,https://dictionary.cambridge.org/dictionary/english/angelfish,https://www.oxfordlearnersdictionaries.com/definition/english/angelfish,,review-wording-and-level,,
coral-reef,parrotfish,Parrotfish,B2,placeholder definition,Gaudy tropical fishes with parrotlike beaks formed by fusion of teeth.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-02613294-n,https://dictionary.cambridge.org/dictionary/english/parrotfish,https://www.oxfordlearnersdictionaries.com/definition/english/parrotfish,,review-wording-and-level,,
coral-reef,pufferfish,Pufferfish,B2,placeholder definition,Any of numerous marine fishes whose elongated spiny body can inflate itself with water or air to form a globe.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-02657650-n,https://dictionary.cambridge.org/dictionary/english/pufferfish,https://www.oxfordlearnersdictionaries.com/definition/english/pufferfish,,review-wording-and-level,,
coral-reef,lionfish,Lionfish,B1,placeholder definition,Brightly striped fish of the tropical Pacific having elongated spiny fins.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-02646196-n,https://dictionary.cambridge.org/dictionary/english/lionfish,https://www.oxfordlearnersdictionaries.com/definition/english/lionfish,,review-wording-and-level,,
coral-reef,surgeonfish,Surgeonfish,B2,placeholder definition,Brightly colored coral-reef fish with knifelike spines at the tail.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-02623888-n,https://dictionary.cambridge.org/dictionary/english/surgeonfish,https://www.oxfordlearnersdictionaries.com/definition/english/surgeonfish,,review-wording-and-level,,
coral-reef,butterflyfish,Butterflyfish,B2,placeholder definition,Tropical fish with huge fanlike pectoral fins for underwater gliding.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-02654762-n,https://dictionary.cambridge.org/dictionary/english/butterflyfish,https://www.oxfordlearnersdictionaries.com/definition/english/butterflyfish,,review-wording-and-level,,
coral-reef,grouper,Grouper,B1,placeholder definition,Usually solitary bottom sea basses of warm seas.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-02571590-n,https://dictionary.cambridge.org/dictionary/english/grouper,https://www.oxfordlearnersdictionaries.com/definition/english/grouper,word-count-8-target-10-24,review-wording-and-level,,
coral-reef,moray-eel,Moray Eel,B2,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/moray-eel,https://www.oxfordlearnersdictionaries.com/definition/english/moray-eel,missing-draft,needs-manual-definition,,
coral-reef,barracuda,Barracuda,B1,placeholder definition,Any voracious marine fish of the genus Sphyraena having an elongated cylindrical body and large mouth with projecting lower jaw and long strong teeth.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-02605947-n,https://dictionary.cambridge.org/dictionary/english/barracuda,https://www.oxfordlearnersdictionaries.com/definition/english/barracuda,,review-wording-and-level,,
coral-reef,seahorse,Seahorse,B1,placeholder definition,Either of two large northern marine mammals having ivory tusks and tough hide over thick blubber.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-02084223-n,https://dictionary.cambridge.org/dictionary/english/seahorse,https://www.oxfordlearnersdictionaries.com/definition/english/seahorse,,review-wording-and-level,,
coral-reef,triggerfish,Triggerfish,B2,placeholder definition,Any of numerous compressed deep-bodied tropical fishes with sandpapery skin and erectile spines in the first dorsal fin.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-02655775-n,https://dictionary.cambridge.org/dictionary/english/triggerfish,https://www.oxfordlearnersdictionaries.com/definition/english/triggerfish,,review-wording-and-level,,
coral-reef,dolphin,Dolphin,B1,placeholder definition,Large slender food and game fish widely distributed in warm seas (especially around Hawaii).,Open English WordNet 2024,https://en-word.net/view/synset/oewn-02584588-n,https://dictionary.cambridge.org/dictionary/english/dolphin,https://www.oxfordlearnersdictionaries.com/definition/english/dolphin,,review-wording-and-level,,
coral-reef,sea-turtle,Sea Turtle,B2,placeholder definition,Large turtles that spend most of their lives in tropical or subtropical oceans come ashore mainly to lay eggs on sandy beaches.,OpenGloss v2.3,https://huggingface.co/datasets/mjbommar/opengloss-v2.3-definitions?row=sea_turtle:noun:0,https://dictionary.cambridge.org/dictionary/english/sea-turtle,https://www.oxfordlearnersdictionaries.com/definition/english/sea-turtle,,review-wording-and-level,,
coral-reef,manatee,Manatee,B1,placeholder definition,Sirenian mammal of tropical coastal waters of America.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-02076483-n,https://dictionary.cambridge.org/dictionary/english/manatee,https://www.oxfordlearnersdictionaries.com/definition/english/manatee,word-count-8-target-10-24,review-wording-and-level,,
coral-reef,whale-shark,Whale Shark,B2,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/whale-shark,https://www.oxfordlearnersdictionaries.com/definition/english/whale-shark,missing-draft,needs-manual-definition,,
coral-reef,manta-ray,Manta Ray,B2,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/manta-ray,https://www.oxfordlearnersdictionaries.com/definition/english/manta-ray,missing-draft,needs-manual-definition,,
coral-reef,stingray,Stingray,B1,placeholder definition,Large venomous ray with large barbed spines near the base of a thin whiplike tail capable of inflicting severe wounds.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-01500682-n,https://dictionary.cambridge.org/dictionary/english/stingray,https://www.oxfordlearnersdictionaries.com/definition/english/stingray,,review-wording-and-level,,
coral-reef,sea-snake,Sea Snake,B2,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/sea-snake,https://www.oxfordlearnersdictionaries.com/definition/english/sea-snake,missing-draft,needs-manual-definition,,
coral-reef,dugong,Dugong,B1,placeholder definition,Sirenian tusked mammal found from eastern Africa to Australia.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-02077019-n,https://dictionary.cambridge.org/dictionary/english/dugong,https://www.oxfordlearnersdictionaries.com/definition/english/dugong,word-count-9-target-10-24,review-wording-and-level,,
coral-reef,humpback-whale,Humpback Whale,B2,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/humpback-whale,https://www.oxfordlearnersdictionaries.com/definition/english/humpback-whale,missing-draft,needs-manual-definition,,
coral-reef,otter,Otter,B1,placeholder definition,The fur of an otter.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-14789964-n,https://dictionary.cambridge.org/dictionary/english/otter,https://www.oxfordlearnersdictionaries.com/definition/english/otter,word-count-5-target-10-24; headword-leakage,review-wording-and-level,,
coral-reef,coral,Coral,B1,placeholder definition,The hard stony skeleton of a Mediterranean coral that has a delicate red or pink color and is used for jewelry.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-14847206-n,https://dictionary.cambridge.org/dictionary/english/coral,https://www.oxfordlearnersdictionaries.com/definition/english/coral,headword-leakage,review-wording-and-level,,
coral-reef,sea-anemone,Sea Anemone,B2,placeholder definition,"A stationary marine cnidarian, or stinging sea animal, is a predator with a cylindrical body and tentacles around its central mouth, usually anchored to a surface by a basal disc.",OpenGloss v2.3,https://huggingface.co/datasets/mjbommar/opengloss-v2.3-definitions?row=sea_anemone:noun:0,https://dictionary.cambridge.org/dictionary/english/sea-anemone,https://www.oxfordlearnersdictionaries.com/definition/english/sea-anemone,word-count-30-target-10-24,review-wording-and-level,,
coral-reef,starfish,Starfish,B1,placeholder definition,Echinoderms characterized by five arms extending from a central disk.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-02319987-n,https://dictionary.cambridge.org/dictionary/english/starfish,https://www.oxfordlearnersdictionaries.com/definition/english/starfish,,review-wording-and-level,,
coral-reef,sea-urchin,Sea Urchin,B2,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/sea-urchin,https://www.oxfordlearnersdictionaries.com/definition/english/sea-urchin,missing-draft,needs-manual-definition,,
coral-reef,jellyfish,Jellyfish,B1,placeholder definition,Any of numerous usually marine and free-swimming coelenterates that constitute the sexually reproductive forms of hydrozoans and scyphozoans.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-01913388-n,https://dictionary.cambridge.org/dictionary/english/jellyfish,https://www.oxfordlearnersdictionaries.com/definition/english/jellyfish,,review-wording-and-level,,
coral-reef,octopus,Octopus,B1,placeholder definition,Tentacles of octopus prepared as food.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-07798341-n,https://dictionary.cambridge.org/dictionary/english/octopus,https://www.oxfordlearnersdictionaries.com/definition/english/octopus,word-count-6-target-10-24; headword-leakage,review-wording-and-level,,
coral-reef,squid,Squid,B1,placeholder definition,(Italian cuisine) squid prepared as food.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-07797777-n,https://dictionary.cambridge.org/dictionary/english/squid,https://www.oxfordlearnersdictionaries.com/definition/english/squid,word-count-6-target-10-24; headword-leakage,review-wording-and-level,,
coral-reef,crab,Crab,B1,placeholder definition,A stroke of the oar that either misses the water or digs too deeply.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-00446514-n,https://dictionary.cambridge.org/dictionary/english/crab,https://www.oxfordlearnersdictionaries.com/definition/english/crab,,review-wording-and-level,,
coral-reef,lobster,Lobster,B1,placeholder definition,Flesh of a lobster.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-07808701-n,https://dictionary.cambridge.org/dictionary/english/lobster,https://www.oxfordlearnersdictionaries.com/definition/english/lobster,word-count-4-target-10-24; headword-leakage,review-wording-and-level,,
coral-reef,shrimp,Shrimp,B1,placeholder definition,Small slender-bodied chiefly marine decapod crustaceans with a long tail and single pair of pincers.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-01989447-n,https://dictionary.cambridge.org/dictionary/english/shrimp,https://www.oxfordlearnersdictionaries.com/definition/english/shrimp,,review-wording-and-level,,
coral-reef,sea-cucumber,Sea Cucumber,B2,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/sea-cucumber,https://www.oxfordlearnersdictionaries.com/definition/english/sea-cucumber,missing-draft,needs-manual-definition,,
coral-reef,coral-reef,Coral Reef,B2,placeholder definition,"A rigid calcium carbonate framework, built from coral skeletons, provides the reef with its physical structure.",OpenGloss v2.3,https://huggingface.co/datasets/mjbommar/opengloss-v2.3-definitions?row=coral_reef:noun:1,https://dictionary.cambridge.org/dictionary/english/coral-reef,https://www.oxfordlearnersdictionaries.com/definition/english/coral-reef,,review-sense-wording-and-level,,
coral-reef,seagrass,Seagrass,B1,placeholder definition,Any of various seaweeds that grow underwater in shallow beds.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-01400512-n,https://dictionary.cambridge.org/dictionary/english/seagrass,https://www.oxfordlearnersdictionaries.com/definition/english/seagrass,,review-wording-and-level,,
coral-reef,kelp,Kelp,B1,placeholder definition,Large brown seaweeds having fluted leathery fronds.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-01406098-n,https://dictionary.cambridge.org/dictionary/english/kelp,https://www.oxfordlearnersdictionaries.com/definition/english/kelp,word-count-7-target-10-24,review-wording-and-level,,
coral-reef,algae,Algae,B1,placeholder definition,Primitive chlorophyll-containing mainly aquatic eukaryotic organisms lacking true stems and roots and leaves.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-01399755-n,https://dictionary.cambridge.org/dictionary/english/algae,https://www.oxfordlearnersdictionaries.com/definition/english/algae,,review-wording-and-level,,
coral-reef,tide-pool,Tide Pool,B2,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/tide-pool,https://www.oxfordlearnersdictionaries.com/definition/english/tide-pool,missing-draft,needs-manual-definition,,
coral-reef,lagoon,Lagoon,B1,placeholder definition,A body of water cut off from a larger body by a reef of sand or coral.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-09351652-n,https://dictionary.cambridge.org/dictionary/english/lagoon,https://www.oxfordlearnersdictionaries.com/definition/english/lagoon,,review-wording-and-level,,
coral-reef,sand-bar,Sand Bar,B2,placeholder definition,"A ridge of sand that builds up in a river, lake, or coastal water.",OpenGloss v2.3,https://huggingface.co/datasets/mjbommar/opengloss-v2.3-definitions?row=sand_bar:noun:0,https://dictionary.cambridge.org/dictionary/english/sand-bar,https://www.oxfordlearnersdictionaries.com/definition/english/sand-bar,,review-wording-and-level,,
coral-reef,underwater-cave,Underwater Cave,C1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/underwater-cave,https://www.oxfordlearnersdictionaries.com/definition/english/underwater-cave,missing-draft,needs-manual-definition,,
coral-reef,rock-formation,Rock Formation,B2,placeholder definition,"The natural creation of rock inside Earth’s crust occurs when melted material cools, sediments harden, or existing rock changes under heat and pressure.",OpenGloss v2.3,https://huggingface.co/datasets/mjbommar/opengloss-v2.3-definitions?row=rock_formation:noun:2,https://dictionary.cambridge.org/dictionary/english/rock-formation,https://www.oxfordlearnersdictionaries.com/definition/english/rock-formation,,review-sense-wording-and-level,,
coral-reef,current,Current,B1,placeholder definition,A steady flow of a fluid (usually from natural causes).,Open English WordNet 2024,https://en-word.net/view/synset/oewn-07421365-n,https://dictionary.cambridge.org/dictionary/english/current,https://www.oxfordlearnersdictionaries.com/definition/english/current,,review-wording-and-level,,
coral-reef,snorkel,Snorkel,B1,placeholder definition,Breathing device consisting of a bent tube fitting into a swimmer's mouth and extending above the surface.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-04258254-n,https://dictionary.cambridge.org/dictionary/english/snorkel,https://www.oxfordlearnersdictionaries.com/definition/english/snorkel,,review-wording-and-level,,
coral-reef,diving-mask,Diving Mask,B2,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/diving-mask,https://www.oxfordlearnersdictionaries.com/definition/english/diving-mask,missing-draft,needs-manual-definition,,
coral-reef,fins,Fins,B1,placeholder definition,To show the fins above the water while swimming.,Open English WordNet 2024,https://en-word.net/view/synset/oewn-01965517-v,https://dictionary.cambridge.org/dictionary/english/fins,https://www.oxfordlearnersdictionaries.com/definition/english/fins,word-count-9-target-10-24; headword-leakage,review-wording-and-level,,
coral-reef,wetsuit,Wetsuit,B1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/wetsuit,https://www.oxfordlearnersdictionaries.com/definition/english/wetsuit,missing-draft,needs-manual-definition,,
coral-reef,oxygen-tank,Oxygen Tank,B2,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/oxygen-tank,https://www.oxfordlearnersdictionaries.com/definition/english/oxygen-tank,missing-draft,needs-manual-definition,,
coral-reef,regulator,Regulator,B1,placeholder definition,"Any of various controls or devices for regulating or controlling fluid flow, pressure, temperature, etc.",Open English WordNet 2024,https://en-word.net/view/synset/oewn-04079305-n,https://dictionary.cambridge.org/dictionary/english/regulator,https://www.oxfordlearnersdictionaries.com/definition/english/regulator,,review-wording-and-level,,
coral-reef,dive-computer,Dive Computer,B2,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/dive-computer,https://www.oxfordlearnersdictionaries.com/definition/english/dive-computer,missing-draft,needs-manual-definition,,
coral-reef,underwater-camera,Underwater Camera,C1,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/underwater-camera,https://www.oxfordlearnersdictionaries.com/definition/english/underwater-camera,missing-draft,needs-manual-definition,,
coral-reef,weight-belt,Weight Belt,B2,placeholder definition,,,,https://dictionary.cambridge.org/dictionary/english/weight-belt,https://www.oxfordlearnersdictionaries.com/definition/english/weight-belt,missing-draft,needs-manual-definition,,
